"POLIACRILAMIDOMETIL BENZILIDENO CÂNFORA;MENTOL CRISTAL;SALICILATO DE METILA";-;M2A - ANTIRREUMÁTICOS E ANALGÉSICOS TÓPICOS
POLICARBOFILA  CÁLCICA;-;A6A3 - LAXANTES INCREMENTADORES DO BOLO FECAL
POLICRESULENO;-;G1D - ANTISSÉPTICOS GINECOLÓGICOS
POLICRESULENO A 36%;-;G1D - ANTISSÉPTICOS GINECOLÓGICOS
"POLICRESULENO;CLORIDRATO DE CINCHOCAÍNA";-;C5A2 - ANTI-HEMORROIDAIS SEM CORTICOSTERÓIDES
POLIESTIRENOSSULFONATO DE CÁLCIO;-;V3G1 - PRODUTOS PARA HIPERCALEMIA
"POLIOVÍRUS TIPO 3;POLIOVÍRUS TIPO 1";-;J7E9 - TODAS OUTRAS VACINAS VIRAIS
"POLIOVÍRUS TIPO 3;POLIOVÍRUS TIPO 2;POLIOVÍRUS TIPO 1";-;J7E9 - TODAS OUTRAS VACINAS VIRAIS
POLIPEPTÍDEO DIALIZÁVEL DE EXTRATO DE LEUCÓCITO;-;L3A9 - OUTROS AGENTES IMUNOESTIMULANTES EXCETO INTERFERONAS
"POLISSACARIDEO DE HAEMOPHILUS INFLUENZAE TIPO B;TOXÓIDE PERTUSSIS;POLIOVÍRUS TIPO 3;POLIOVÍRUS TIPO 2;TOXÓIDE DIFTÉRICO;TOXÓIDE TETÂNICO;HEMAGLUTININA FILAMENTOSA;POLIOVÍRUS TIPO 1 (MAHONEY)";-;J7B1 - ASSOCIAÇÔES COM VACINA ANTITETÂNICA
POLISSACARÍDEO;-;J7D4 - VACINA PARA FEBRE TIFÓIDE E PARATIFÓIDE
"POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 14 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19A ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 5;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 4 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 1;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 3 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 23F ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 7F ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 18C ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19F ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6A ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 9V";-;J7D1 - VACINAS PARA PNEUMONIA
"POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 17F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 14 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19A ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 15B;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 8;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 11A;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 5;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 10A;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 4 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6B;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 1;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 12F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 2;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 22F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 33F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 23F ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 18C ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19F ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 9V;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 20";-;J7D1 - VACINAS PARA PNEUMONIA
"POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 9N;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 17F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 14 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19A ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 15B;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 8;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 11A;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 5;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 10A;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 4 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6B;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 1;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 12F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 2;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 22F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 33F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 23F ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 7F ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 18C ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19F ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 9V;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 20";-;J7D1 - VACINAS PARA PNEUMONIA
"POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 14;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 18C;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19A ;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 19F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 5;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 4 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6B;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 1;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 3 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 22F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 33F;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 23F;PROTEÍNA CARREADORA;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 7F ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6A ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 9V";-;J7D1 - VACINAS PARA PNEUMONIA
"POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 14;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 18C;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19A ;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 19F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 5;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 4 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6B;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 1;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 3 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 22F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 33F;PROTEÍNA CARREADORA;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 7F ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6A ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 9V";-;J7D1 - VACINAS PARA PNEUMONIA
"POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 14;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 18C;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 4;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 7F;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 19F;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 5;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 9V;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 6B;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 1;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 23F";-;J7D1 - VACINAS PARA PNEUMONIA
"POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 4;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 14 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 19A ;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 19F;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 5;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 15B;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 9V;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 8;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 11A;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 1;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 10A;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 12F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 3 ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 22F;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 33F;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 23F;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 7F;PROTEÍNA CARREADORA;POLISSACARÍDEO CONJUGADO DE STREPTOCOCCUS PNEUMONIAE TIPO 6B;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 18C ;POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 6A";-;J7D1 - VACINAS PARA PNEUMONIA
POLISSACARÍDEO DE HAEMOPHILUS INFLUENZAE TIPO B CONJUGADO COM PROTEÍNA TETÂNICA;-;J7D3 - VACINAS HAEMOPHILUS B
POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO A CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO;-;J7D2 - VACINAS MENINGOCÓCICAS
"POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO A CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO;POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO Y CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO;POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO C CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO;POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO W CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO";-;J7D2 - VACINAS MENINGOCÓCICAS
"POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO A CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO;POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO Y CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO;POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO C CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO;TOXÓIDE TETÂNICO;POLISSACARÍDEO DE NEISSERIA MENINGITIDIS DO SOROGRUPO W CONJUGADO A PROTEÍNA CARREADORA TOXOIDE TETÂNICO";-;J7D2 - VACINAS MENINGOCÓCICAS
POLISSULFATO DE MUCOPOLISSACARÍDEO;-;C5B - TERAPIA ANTIVARICOSA TÓPICA
POLYGALA SENEGA L.;-;R5C - EXPECTORANTES
"POLYGONUM PUNCTATUM ELLIOT;AESCULUS HIPPOCASTANUM L.;SMILAX PAPYRACEA DUHAMEL.;RUTOSÍDEO";-;C5C - VASOPROTETORES SISTÊMICOS
"POLYGONUM PUNCTATUM H.LÉV;COMPLEMENTO;CÁSSIA SENNA;PICOSSULFATO DE SÓDIO";-;A6A2 - LAXANTES ESTIMULANTES
POLYPODIUM LEUCOTOMOS;-;D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS
POMALIDOMIDA;-;L1K - ANTINEOPLÁSICOS LIDOMIDA
POSACONAZOL;-;J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS
PRAVASTATINA SÓDICA;-;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA
PRAZIQUANTEL;-;P1C - ESQUISTOSSOMICIDAS
PREDNICARBATO;-;D7A - CORTICOESTERÓIDES TÓPICOS PUROS
PREDNISOLONA;-;H2A2 - CORTICOSTERÓIDES ORAIS PUROS
PREDNISONA;-;H2A2 - CORTICOSTERÓIDES ORAIS PUROS
PREGABALINA;-;N2D - GABAPENTINOIDES
PRIMIDONA;-;N3A - ANTIEPILÉPTICOS
PROGESTERONA;-;G3D - PROGESTÓGENOS EXCLUINDO G3A, G3F
"PROLINA;LEVOVALINA;SERINA;ACETATO DE POTÁSSIO;ACETATO DE MAGNÉSIO TETRAIDRATADO;TRIGLICERÍDEOS DE ÁCIDOS GRAXOS ÔMEGA-3;GLICINA;ISOLEUCINA;LEVOMETIONINA;ALANINA;ÓLEO DE SOJA;ACETATO DE ZINCO DI-HIDRATADO";-;K1D2 - ASSOCIAÇÕES DE EMULSÕES LIPÍDICAS
"PROLINA;TRIPTOFANO;LEVOVALINA;SERINA;CLORETO DE CÁLCIO DI-HIDRATADO;HISTIDINA;TREONINA;ÁCIDO GLUTÂMICO;TIROSINA;CLORIDRATO DE LISINA;METIONINA (11 C);LEUCINA;SULFATO DE MAGNÉSIO HEPTAIDRATADO;GLICINA;GLICEROFOSFATO DE SÓDIO;ISOLEUCINA;ALANINA;ÁCIDO ASPÁRTICO;ÓLEO DE SOJA;CLORETO DE POTÁSSIO;ACETATO DE SÓDIO TRI-HIDRATADO ;ARGININA";-;K1D2 - ASSOCIAÇÕES DE EMULSÕES LIPÍDICAS
"PROLINA;TRIPTOFANO;LEVOVALINA;SERINA;HISTIDINA;TREONINA;ÁCIDO GLUTÂMICO;TIROSINA;CLORIDRATO DE LISINA;GLICOSE MONOIDRATADA;METIONINA (11 C);LEUCINA;SULFATO DE MAGNÉSIO HEPTAIDRATADO;GLICEROFOSFATO DE SÓDIO;ISOLEUCINA;ALANINA;ÁCIDO ASPÁRTICO;ÓLEO DE SOJA;CLORETO DE POTÁSSIO;ACETATO DE SÓDIO TRI-HIDRATADO ;ARGININA";-;K1D2 - ASSOCIAÇÕES DE EMULSÕES LIPÍDICAS
PROMESTRIENO;-;G3C - ESTRÓGENOS EXCLUINDO G3A, G3E, G3F
PROMETAZINA;-;D4A - ANTIPRURIGINOSOS  TÓPICOS - INCLUINDO ANTIHISTAMÍNICOS, ANESTÉSICOS, ETC
PROPATILNITRATO;-;C1E - NITRITOS E NITRATOS
PROPILENOGLICOLATO DE DARUNAVIR;-;J5C2 - INIBIDORES DA PROTEASE
PROPILPARABENO;-;C5B - TERAPIA ANTIVARICOSA TÓPICA
PROPILTIOURACILA;-;H3B - PREPARAÇÕES ANTITIREOIDEANOS
PROPIONATO DE CLOBETASOL;-;D7A - CORTICOESTERÓIDES TÓPICOS PUROS
"PROPIONATO DE CÁLCIO;ÁCIDO UNDECILÊNICO;HEXILRESORCINOL;UNDECILENATO DE ZINCO";-;D1A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS
PROPIONATO DE FLUTICASONA;-;R1A1 - CORTICOSTERÓIDES NASAIS SEM ANTIINFECCIOSOS
"PROPIONATO DE FLUTICASONA;CLORIDRATO DE AZELASTINA";-;R1A9 - OUTRAS PREPARAÇÕES TÓPICAS NASAIS
"PROPIONATO DE FLUTICASONA;FUMARATO DE FORMOTEROL DI-HIDRATADO";-;R3F1 - ANTIASMÁTICOS/DPOC AGONISTAS B2 ASSOCIADOS A CORTICOSTERÓIDES, INALANTES
"PROPIONATO DE FLUTICASONA;HIDROXINAFTOATO DE SALMETEROL";-;R3F1 - ANTIASMÁTICOS/DPOC AGONISTAS B2 ASSOCIADOS A CORTICOSTERÓIDES, INALANTES
PROPIONATO DE HALOBETASOL;-;D7A - CORTICOESTERÓIDES TÓPICOS PUROS
PROPOFOL;-;N1A2 - ANESTÉSICOS GERAIS INJETÁVEIS
PROTEÍNA ANTIGÊNICA DE SUPERFÍCIE (HEP. B);-;J7E4 - VACINA PARA HEPATITE
PROTEÍNA C;-;B2D9 - PRODUTOS DE COAGULAÇÃO SANGUÍNEA, OUTROS
"PROTEÍNA CARREADORA;OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C";-;J7D2 - VACINAS MENINGOCÓCICAS
"PROTEÍNA DE FUSÃO FHBP RECOMBINANTE DE NEISSERIA MENINGITIDIS GRUPO B;PROTEÍNA DE FUSÃO NHBA RECOMBINANTE DE NEISSERIA MENINGITIDIS GRUPO B;PROTEÍNA NAD A RECOMBINANTE DE NEISSERIA MENINGITIDIS GRUPO B;VESÍCULAS DE MEMBRANA EXTERNA (OMV) DE NEISSERIA MENINGITIDIS GRUPO B, CEPA NZ98/254";-;J7D2 - VACINAS MENINGOCÓCICAS
PROTEÍNAS PLASMÁTICAS HUMANAS;-;B2D9 - PRODUTOS DE COAGULAÇÃO SANGUÍNEA, OUTROS
PRUCALOPRIDA;-;A16A - OUTROS PRODUTOS PARA O APARELHO DIGESTÓRIO E METABOLISMO
RABEPRAZOL SÓDICO;-;A2B2 - INIBIDORES DA BOMBA DE PRÓTONS
RACECADOTRILA;-;A7X - OUTROS PRODUTOS PARA DESORDEM INTESTINAL
"RACEMETIONINA;BETAÍNA;CITRATO DE COLINA";-;A5B - HEPATOPROTETORES E LIPOTRÓPICOS
"RACEMETIONINA;CLORETO DE COLINA";-;A5B - HEPATOPROTETORES E LIPOTRÓPICOS
"RACEMETIONINA;SILYBUM MARIANUM (L.) GAERTN";-;A5B - HEPATOPROTETORES E LIPOTRÓPICOS
RALTEGRAVIR POTÁSSICO;-;J5C9 - ANTIVIRAIS HIV, OUTROS
RAMELTEONA;-;H4X - OUTROS HORMÔNIOS E PREPARAÇÕES COM AÇÕES SIMILARES
RAMIPRIL;-;C9A - INIBIDORES DA ECA PUROS
"RAMIPRIL;BESILATO DE ANLODIPINO";-;C9B3 - INIBIDORES DA ECA ASSOCIADOS A ANTAGONISTAS DO CÁLCIO (C8)
RAMUCIRUMABE;-;L1G2 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, VEGF/VEGFR
RANIBIZUMABE;-;S1P - PRODUTOS ANTINEOVASCULARIZAÇÃO OCULAR
RANOLAZINA;-;C1D - TERAPIA CORONARIA EXCLUINDO ANTAGONISTAS DO CÁLCIO E NITRITOS
RASBURICASE;-;V3D - AGENTES DESINTOXICANTES PARA O TRATAMENTO DE NEOPLASISAS
RAVULIZUMABE;-;L4E - INIBIDORES DO COMPLEMENTO
"REARRANJO DE ROTAVÍRUS HUMANO/BOVINO G4;REARRANJO DE ROTAVÍRUS HUMANO/BOVINO G3;REARRANJO DE ROTAVÍRUS HUMANO/BOVINO G2;REARRANJO DE ROTAVÍRUS HUMANO/BOVINO G1";-;J7E5 - VACINA CONTRA ROTAVÍRUS
REGORAFENIBE;-;L1H9 - OUTROS ANTINEOPLÁSICOS INIBIDORES DA PROTEÍNA KINASE
RENDESIVIR;-;J5B6 - ANTIVIRAIS PARA CORONAVÍRUS
REPAGLINIDA;-;A10M1 - ANTIDIABÉTICOS GLINIDAS PUROS
RESINATO DE DICLOFENACO;-;M1A1 - ANTIRREUMÁTICOS NÃO ESTEROIDAIS PUROS
REVEFENACINA;-;R3K2 - ANTIASMÁTICOS/DPOC ANTICOLINÉRGICOS DE LONGA DURAÇÃO, PUROS, INALANTES
RHAMNUS PURSHIANA DC.;-;A6A2 - LAXANTES ESTIMULANTES
RIBAVIRINA;-;J5D1 - ANTIVIRAIS PARA HEPATITE, INTERFERON E RIBAVIRINA
RIBAVIRINA (PORT. 344/98 LISTA C 1);-;J5D1 - ANTIVIRAIS PARA HEPATITE, INTERFERON E RIBAVIRINA
RIFAMICINA;-;D6A - ANTIBIÓTICOS TÓPICOS
RIFAMICINA SV SÓDICA;-;D6A - ANTIBIÓTICOS TÓPICOS
"RIFAMICINA SV SÓDICA;RIFAMICINA";-;D6A - ANTIBIÓTICOS TÓPICOS
RIFAMPICINA;-;J1M - RIFAMPICINAS E RIFAMICINAS
"RIFAMPICINA;ISONIAZIDA";-;J4A7 - ANTITUBERCULOSOS DOSE FIXA, 2 INGREDIENTES
RIFAXIMINA;-;A7A - ANTIINFECCIOSOS INTESTINAIS
RILMENIDINA;-;C2A1 - ANTI-HIPERTENSIVOS PURO-AÇÃO CENTRAL
RILUZOL;-;N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL
RIOCIGUATE;-;C6B9 - OUTROS PRODUTOS PARA HIPERTENSÃO ARTERIAL PULMONAR
RISANQUIZUMABE;-;L4C - INIBIDORES DA INTERLEUCINA
RISDIPLAM;-;M5X - TODOS OS OUTROS FÁRMACOS COM AÇÃO MÚSCULO-ESQUELÉTICA
RISEDRONATO SÓDICO;-;M5B3 - BISFOSFONATOS PARA OSTEOPOROSE E ALTERAÇÕES RELACIONADAS
"RISEDRONATO SÓDICO;ENFUVIRTIDA";-;M5B3 - BISFOSFONATOS PARA OSTEOPOROSE E ALTERAÇÕES RELACIONADAS
RISPERIDONA;-;N5A1 - ANTIPSICÓTICOS ATÍPICOS
RITONAVIR;-;J5C2 - INIBIDORES DA PROTEASE
RITUXIMABE;-;L1G1 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, CD20
RIVAROXABANA;-;B1F - INIBIDORES DIRETOS DO FATOR XA
RIVASTIGMINA;-;N7D1 - PRODUTOS ANTIALZHEIMER, INIBIDORES DA COLINESTERASE
ROFLUMILASTE;-;R03H2 - ANTIASMÁTICOS/DPOC SISTÊMICOS INIBIDORES DE PDE4
ROMIPLOSTIM;-;B2E - Agonistas da Trombopoetina
ROMOSOZUMABE;-;M5B9 - OUTROS REGULADORES DO CÁLCIO ÓSSEO
ROSUVASTATINA CÁLCICA;-;C10A1 - ESTATINAS, INIBIDORES DA REDUTASE HMG-CoA
"ROSUVASTATINA CÁLCICA;EZETIMIBA";-;C10C - REGULADORES DE GORDURA EM COMBINAÇÃO COM OUTROS REGULADORES DE GORDURA
ROTAVÍRUS HUMANO ATENUADO;-;J7E5 - VACINA CONTRA ROTAVÍRUS
ROTIGOTINA;-;N4A - ANTIPARKINSONIANOS
RUFINAMIDA;-;N3A - ANTIEPILÉPTICOS
SACARATO DE HIDRÓXIDO FÉRRICO;-;B3A1 - FERRO PURO
SACCHAROMYCES BOULARDII;-;A7F - ANTIDIARREICOS MICRO-ORGANISMOS
SACCHAROMYCES BOULARDII - 17;-;A7F - ANTIDIARREICOS MICRO-ORGANISMOS
SACCHAROMYCES CEREVISAE;-;A7F - ANTIDIARREICOS MICRO-ORGANISMOS
SACITUZUMABE GOVITECANA;-;L1G9 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, OUTROS
SACUBITRIL VALSARTANA SÓDICA HIDRATADA;-;C9D9 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A OUTRA DROGAS
SAL SÓDICO;-;T1A - AGENTE DIAGNÓSTICO POR IMAGEM, BAIXA OSMOLARIDADE PARA ANGIO-UROGRAFIA
"SALICILATO DE ETILENOGLICOL;ACETATO DE ALFA TOCOFEROL;MENTOL;CÂNFORA";-;M2A - ANTIRREUMÁTICOS E ANALGÉSICOS TÓPICOS
"SALICILATO DE ETILENOGLICOL;ACETATO DE RACEALFATOCOFEROL;LEVOMENTOL;CÂNFORA";-;M2A - ANTIRREUMÁTICOS E ANALGÉSICOS TÓPICOS
"SALICILATO DE ETILENOGLICOL;LEVOMENTOL;SALICILATO DE METILA;CÂNFORA";-;M2A - ANTIRREUMÁTICOS E ANALGÉSICOS TÓPICOS
SALICILATO DE METILA;-;M2A - ANTIRREUMÁTICOS E ANALGÉSICOS TÓPICOS
